,date,gme_open,gme_high,gme_low,gme_close,gme_volume
84,2004-05-04,1.4955678604933835,1.5527983937150232,1.4955678604933835,1.5300744771957395,1389600
85,2004-05-05,1.5250251180335233,1.5401742386283657,1.515767188341714,1.5216585397720337,812800
86,2004-05-06,1.5132420977811536,1.5250249599476549,1.4938847563660538,1.519133448600769,1055200
87,2004-05-07,1.510717333689137,1.5191334574649702,1.480418774408869,1.4812604188919067,1816000
88,2004-05-10,1.4728439275178715,1.5039841269030962,1.442545372497356,1.447595238685608,1288800
89,2004-05-11,1.4686361808518216,1.4896768128953877,1.4602198959289383,1.4728442430496216,2290400
90,2004-05-12,1.4711608248247967,1.4837851708373466,1.4147719294766237,1.4593781232833862,1540800
91,2004-05-13,1.459378205163296,1.4913598942246054,1.4307629336481509,1.4518035650253296,1621600
92,2004-05-14,1.4518036100456375,1.461061539507413,1.4307629780159907,1.4366543292999268,1024000
93,2004-05-17,1.429921552349815,1.4307631970231054,1.385315347829264,1.3912068605422974,1733600
94,2004-05-18,1.363433057418574,1.363433057418574,1.2834785892849878,1.3255598545074463,5284800
95,2004-05-19,1.3592246630540894,1.384473515317686,1.2918947114057,1.3045190572738647,3824800
96,2004-05-20,1.3171432984419258,1.3449169213550616,1.275062041874917,1.2902113199234009,3968000
97,2004-05-21,1.301994073388259,1.3078854234998916,1.2918945816553344,1.2961026430130005,2605600
98,2004-05-24,1.3045191125252014,1.3449170852252426,1.2876866239001843,1.295261263847351,1155200
99,2004-05-25,1.2952610788996426,1.3028356375016166,1.2860031512800765,1.2961026430130005,3429600
100,2004-05-26,1.2986274555265769,1.3331340691416442,1.289369528766893,1.3213512897491455,3244000
101,2004-05-27,1.3179850302944556,1.3381840155236993,1.3146185327562483,1.3238763809204102,1440800
102,2004-05-28,1.3238764360435336,1.329767867178426,1.3129353787865243,1.3146185874938965,1972000
103,2004-06-01,1.3146186158975852,1.3331343936605478,1.3053607671479228,1.306202411651611,2676800
104,2004-06-02,1.3062023843078818,1.3171434415722467,1.3036774508496722,1.3095688819885254,3504800
105,2004-06-03,1.3095686186166071,1.3104101826697914,1.2801117096374308,1.2876863479614258,5264800
106,2004-06-04,1.2961023395400275,1.3221927472722548,1.2927358430839604,1.3120932579040527,3554400
107,2004-06-07,1.3297677419436442,1.3499668063752563,1.325559600176074,1.342392086982727,2432000
108,2004-06-08,1.3381839452151567,1.3508082902542395,1.333134239304975,1.342392086982727,1524000
109,2004-06-09,1.3381838649995583,1.370165708410534,1.3381838649995583,1.3524914979934692,3109600
110,2004-06-10,1.3533334543099511,1.3541750988597496,1.32219332834019,1.331451177597046,2831200
111,2004-06-14,1.3255597703934685,1.3255597703934685,1.2843201523556116,1.296944499015808,2829600
112,2004-06-15,1.3045189262555834,1.3230347012310908,1.2876864400340429,1.2961026430130005,3318400
113,2004-06-16,1.3019942509159284,1.3314510857541744,1.3003109619324442,1.3280845880508425,1603200
114,2004-06-17,1.3196683093546913,1.3196683093546913,1.2918946848056794,1.3053606748580933,1549600
115,2004-06-18,1.306202246545946,1.3070438106796225,1.26412098984429,1.2649625539779663,2098400
116,2004-06-21,1.2658044376056978,1.2826369274148874,1.26243793964386,1.26243793964386,3212800
117,2004-06-22,1.2624378168597683,1.2632794613342804,1.220356556297776,1.22372305393219,4074400
118,2004-06-23,1.230455925410035,1.254021406480109,1.217831580616973,1.248971700668335,4132000
119,2004-06-24,1.253179857643351,1.2582295635167342,1.2380305794959463,1.2397137880325315,2618400
120,2004-06-25,1.2481301959984883,1.270854115486145,1.2220398591018848,1.270854115486145,4368000
121,2004-06-28,1.270854077622339,1.283478423452484,1.258229651528561,1.2632794380187988,1071200
122,2004-06-29,1.2733791889654251,1.275062397961089,1.2523385548059114,1.2540217638015747,951200
123,2004-06-30,1.2649626033781385,1.2902113744378894,1.259071252894194,1.2809535264968872,2249600
124,2004-07-01,1.2809534928333932,1.287686487570566,1.234664093817608,1.245605230331421,1580800
125,2004-07-02,1.2540215527344352,1.2674876237514856,1.243080495445013,1.2506550550460815,1110400
126,2004-07-06,1.251496154237676,1.2666454273663106,1.2262473924444854,1.24139666557312,1435200
127,2004-07-07,1.2355056882728153,1.2624376661326178,1.2270894050598145,1.2270894050598145,2023200
128,2004-07-08,1.2270894432679504,1.2405554326171448,1.216148306855823,1.2371889352798462,2152000
129,2004-07-09,1.2329808050015003,1.2481300832919535,1.2094153234213951,1.245605230331421,1757600
130,2004-07-12,1.2371891647982542,1.26243793964386,1.2228815283945322,1.26243793964386,1244000
131,2004-07-13,1.264120738228671,1.2918943557025029,1.2632790939988916,1.2742202281951904,3024800
132,2004-07-14,1.2708539037966553,1.2876863893557349,1.2624376208853043,1.2750619649887085,2243200
133,2004-07-15,1.2691704960091688,1.2826364831927757,1.264962354948388,1.270012140274048,2975200
134,2004-07-16,1.273378903355502,1.273378903355502,1.2447636344745825,1.266645908355713,1953600
135,2004-07-19,1.263279361582407,1.271695564872059,1.2447635859233672,1.245605230331421,1305600
136,2004-07-20,1.2371888901142682,1.2876864285938812,1.2296142513159638,1.2775869369506836,1123200
137,2004-07-21,1.2918947761434547,1.3398673891627817,1.280111993882726,1.306202411651611,3187200
138,2004-07-22,1.3045190198067278,1.3070438728551177,1.270854044949426,1.2918946743011477,1840800
139,2004-07-23,1.28516180470906,1.28516180470906,1.2203566214568724,1.2254064083099363,2850400
140,2004-07-26,1.2329806622237969,1.243080233423666,1.2262476682662964,1.2262476682662964,1063200
141,2004-07-27,1.2329808111565836,1.287686493998742,1.2296143137711917,1.2868448495864868,1923200
142,2004-07-28,1.2792703732174449,1.2792703732174449,1.262437884148197,1.2716957330703735,1484800
143,2004-07-29,1.2759038417308537,1.2986277615723545,1.2750621972336935,1.295261263847351,948800
144,2004-07-30,1.2918945816553344,1.3045189262555834,1.2868447956570594,1.2961026430130005,649600
145,2004-08-02,1.2893696190208748,1.320509737884079,1.2834782690440485,1.319668173789978,728000
146,2004-08-03,1.3104101826697914,1.3238761706841735,1.2826365623242226,1.2876863479614258,2539200
147,2004-08-04,1.2876869354368208,1.3045194281342083,1.2716960071765602,1.2792706489562988,1422400
148,2004-08-05,1.2750621006541794,1.280111886991007,1.253179907230941,1.2582296133041382,1144000
149,2004-08-06,1.2456054498346705,1.2658044376056978,1.2178318215835968,1.26243793964386,2006400
150,2004-08-09,1.2624380504511032,1.2834786846252884,1.2456055591644852,1.2514969110488892,1792800
151,2004-08-10,1.2599126498863429,1.304518752497944,1.2599126498863429,1.270012140274048,817600
152,2004-08-11,1.2708538378905598,1.2826365370390571,1.2548629172410015,1.2658040523529053,982400
153,2004-08-12,1.258229401451825,1.2725370333562436,1.2338222788378668,1.254862904548645,961600
154,2004-08-13,1.2582297971256515,1.2742207226421138,1.247288658683768,1.26243793964386,681600
155,2004-08-16,1.2540212827265238,1.338183787077663,1.2540212827265238,1.3297675848007202,2464800
156,2004-08-17,1.3339759743476065,1.3659576613214144,1.3213515481871347,1.3508083820343018,5612000
157,2004-08-18,1.3474421032023387,1.4097223551517386,1.3398674627802365,1.4088807106018066,1912000
158,2004-08-19,1.3987811189875667,1.4467537285356158,1.386156612873016,1.443387150764465,3917600
159,2004-08-20,1.4602195587469584,1.4829434746333363,1.4114053100987645,1.4307626485824585,3558400
160,2004-08-23,1.434971077022042,1.437496010720193,1.3979396792795478,1.408039093017578,923200
161,2004-08-24,1.4105640071583574,1.4475955649146983,1.4105640071583574,1.4273964166641235,1626400
162,2004-08-25,1.4273960711797746,1.4366539985099094,1.420663076901653,1.4307626485824585,743200
163,2004-08-26,1.4265543748440237,1.4358121402677924,1.414771516217156,1.4198213815689087,623200
164,2004-08-27,1.4265548519170546,1.4366542649435936,1.420663340369752,1.429921269416809,968000
165,2004-08-30,1.425713046482206,1.4602196647279342,1.419821696127168,1.4400206804275513,1219200
166,2004-08-31,1.44338727932622,1.4459122128794777,1.4055142391910267,1.4105639457702637,1634400
167,2004-09-01,1.410563783761344,1.4450704023895815,1.410563783761344,1.425713062286377,1335200
168,2004-09-02,1.4257131356551864,1.4593781115947757,1.4257131356551864,1.4560115337371826,988000
169,2004-09-03,1.456011361122204,1.456011361122204,1.413930106054773,1.452644944190979,797600
170,2004-09-07,1.4568529785824278,1.4686358389422378,1.430762645870073,1.4585362672805786,762400
171,2004-09-08,1.4619029813449134,1.4720023934234845,1.433287712910194,1.4341293573379517,520800
172,2004-09-09,1.4374956666823442,1.459377938580678,1.4307626722926452,1.452644944190979,684000
173,2004-09-10,1.4484370138391494,1.4652695834642655,1.439179245019888,1.450961947441101,618400
174,2004-09-13,1.4509616286661458,1.4795768944257268,1.4509616286661458,1.4585362672805786,1047200
175,2004-09-14,1.4467536440569595,1.4922013176228708,1.445911999663317,1.4686359167099,837600
176,2004-09-15,1.4576947645992369,1.4888349664324405,1.4576947645992369,1.4753689765930176,900800
177,2004-09-16,1.4804188488988157,1.5014594804516386,1.4770522707972698,1.4964097738265991,697600
178,2004-09-17,1.5090339197146143,1.5780471563339231,1.4728440125783284,1.5780471563339231,3007200
179,2004-09-20,1.5401741840698129,1.5570067537264165,1.5107174279616786,1.5233417749404907,1695200
180,2004-09-21,1.527549917746738,1.5570068359375,1.5191336324740503,1.5570068359375,1024800
181,2004-09-22,1.5570064005953863,1.5586896892847308,1.502300802409646,1.5317577123641968,1588800
182,2004-09-23,1.5317581341921231,1.5334412628177363,1.4964098646176192,1.5023012161254885,1520000
183,2004-09-24,1.5048261850618112,1.539332975075486,1.494726769885334,1.535966396331787,1889600
184,2004-09-27,1.531757984257878,1.5334411127187402,1.5065091310176628,1.5081924200057983,750400
185,2004-09-28,1.5081924761274508,1.51071740970361,1.4871518445746277,1.4964097738265991,1472000
186,2004-09-29,1.4854683145544796,1.5300745040003678,1.4854683145544796,1.5292328596115112,1319200
187,2004-09-30,1.5292331804068349,1.5612148712560934,1.5233418289762308,1.5578484535217283,2827200
188,2004-10-01,1.5603733233533976,1.593196657424642,1.555323456167606,1.5923550128936768,2232000
189,2004-10-04,1.5990879945936467,1.6908251608098857,1.566264660810191,1.6790424585342407,7313600
190,2004-10-05,1.6664176080487092,1.7219648509485166,1.6664176080487092,1.70260751247406,2984800
191,2004-10-06,1.6967161924679404,1.7118654699854263,1.6436938816839886,1.6739922761917114,4059200
192,2004-10-07,1.6327529872163282,1.6335946317472934,1.5317580514096991,1.5923550128936768,7043200
193,2004-10-08,1.591513227196634,1.604979217443094,1.5696309529143195,1.5755223035812378,3828800
194,2004-10-11,1.5830966346797668,1.621811469489846,1.573838868518828,1.609187126159668,2159200
195,2004-10-12,1.6091873106688273,1.623494944224136,1.5755221772253334,1.6159203052520752,2926400
196,2004-10-13,1.624336365039268,1.6361192254980566,1.5830967547516268,1.5864633321762085,1616000
197,2004-10-14,1.586463240850842,1.587304885158538,1.5426987000140873,1.5527982711791992,3718400
198,2004-10-15,1.5553234389066914,1.6327529690961038,1.5544817943850666,1.606662631034851,3322400
199,2004-10-18,1.6032957882870418,1.6125537159693988,1.5889881548357865,1.6075040102005005,2380800
200,2004-10-19,1.6100289187619157,1.6327528374314997,1.5881468050733525,1.5931965112686155,1657600
201,2004-10-20,1.582255095595824,1.610870361328125,1.5713140401227654,1.610870361328125,1814400
202,2004-10-21,1.615078788927198,1.6512686978794715,1.6032959270767793,1.6394858360290527,1550400
203,2004-10-22,1.6352778576812994,1.6453772706084466,1.5999295913817364,1.621811866760254,908800
204,2004-10-25,1.613395372085637,1.6167617891136348,1.5974044497527031,1.6159203052520752,1267200
205,2004-10-26,1.6117120150537192,1.645376986544284,1.6117120150537192,1.6369608640670776,2827200
206,2004-10-27,1.641169140357695,1.7000829685814425,1.6327528562504072,1.6840920448303225,2916000
207,2004-10-28,1.6832502965735487,1.701765992046045,1.667259373808468,1.6748340129852295,1605600
208,2004-10-29,1.67062614350844,1.674834205522726,1.6268615922398508,1.6487438678741455,3236000
209,2004-11-01,1.6495850489716657,1.6723089627305416,1.6495850489716657,1.6672590970993042,948000
210,2004-11-02,1.6664179756089372,1.7034495325525727,1.6622099134566684,1.6883002519607544,2162400
211,2004-11-03,1.693349628214994,1.7093403881791611,1.6723090024994995,1.6798834800720217,3718400
212,2004-11-04,1.676517387347566,1.723648353108708,1.653793468657862,1.7084990739822388,2680800
213,2004-11-05,1.805286114560657,1.8246434555949724,1.7674129164263286,1.812019109725952,8309600
214,2004-11-08,1.9189056001636788,1.9449960997764872,1.871774628793346,1.923113822937012,7368800
215,2004-11-09,1.923113574081392,1.9239552185271476,1.8507337570190432,1.850733757019043,7088800
216,2004-11-10,1.8515756304299835,1.8515756304299835,1.7968700189090996,1.8010780811309814,5512800
217,2004-11-11,1.80949379409462,1.817910076405158,1.739638923813452,1.8002358675003052,9748000
218,2004-11-12,1.8179103401317045,1.9786607295270304,1.8179103401317045,1.9778190851211548,16881600
219,2004-11-15,1.9273221916702856,1.9483628273010252,1.8768246340510488,1.9483628273010252,19627200
220,2004-11-16,1.944153978483389,1.9492036840458329,1.8566248925890527,1.8776655197143557,9755200
221,2004-11-17,1.8717744799363345,1.922272025509404,1.851575493812561,1.851575493812561,8394400
222,2004-11-18,1.8473674211752176,1.8473674211752176,1.810335866566338,1.8431591987609863,6096000
223,2004-11-19,1.8052858857070329,1.8052858857070329,1.7228065047288794,1.7286980152130127,12897600
224,2004-11-22,1.7253320210473355,1.739639658862479,1.6571604105292073,1.665576696395874,10712800
225,2004-11-23,1.7228061492618747,1.813701633979809,1.7169148005205517,1.7337473630905151,14652800
226,2004-11-24,1.7547884695766482,1.8078107833862305,1.7480554747988082,1.8078107833862305,7044800
227,2004-11-26,1.8078112249380551,1.833060081917347,1.8019198731344093,1.8263270854949951,1196000
228,2004-11-29,1.8515754811097,1.8515754811097,1.796869874000549,1.796869874000549,3623200
229,2004-11-30,1.8094941991143532,1.843159175364516,1.7749875783920286,1.7749875783920288,4353600
230,2004-12-01,1.7834035961482324,1.7918198790852085,1.7632046134158366,1.7758289575576782,4403200
231,2004-12-02,1.7775124731532113,1.7993945868444976,1.7615215495844103,1.7724626064300537,2610400
232,2004-12-03,1.7589964982684403,1.771620843175242,1.7430055757719554,1.767412781715393,4351200
233,2004-12-06,1.7716209744033826,1.7918201203831698,1.7674129126318328,1.7707794904708862,2752800
234,2004-12-07,1.7690959633135463,1.7834035961482324,1.76067968037657,1.7758289575576782,2380800
235,2004-12-08,1.7842455003539528,1.8027611970901487,1.764046354152488,1.802761197090149,4167200
236,2004-12-09,1.7968698463344168,1.8137022541326129,1.721123609924364,1.802761197090149,5212800
237,2004-12-10,1.7926613721503912,1.8238015710196411,1.7505801177757132,1.8221182823181152,6703200
238,2004-12-13,1.83053416429564,1.8389504454323264,1.7901362074721978,1.8094935417175293,2736800
239,2004-12-14,1.809494022308163,1.8162270169003127,1.767412765975415,1.7867701053619385,4604000
240,2004-12-15,1.7943446636999716,1.7968695967562685,1.773304036479236,1.789294958114624,3222400
241,2004-12-16,1.7968697537489202,1.8137021606798096,1.782562119567671,1.806969165802002,2415200
242,2004-12-17,1.806968780833712,1.806968780833712,1.7556297660257445,1.7800368070602417,1572000
243,2004-12-20,1.7834038904985865,1.790978530339333,1.7404809849101142,1.7690962553024292,3081600
244,2004-12-21,1.7674130408750195,1.7842456102371216,1.7505804715129176,1.7842456102371216,2907200
245,2004-12-22,1.787611984412961,1.8515755216985472,1.7842455669386008,1.8456841707229612,3844000
246,2004-12-23,1.8465256786122493,1.8532586735901184,1.7977114248908843,1.8061275482177732,2253600
247,2004-12-27,1.8271679907141607,1.8515751953422044,1.7892949580348725,1.7943446636199951,2680000
248,2004-12-28,1.7951864142446077,1.8810322169098743,1.7935031254408365,1.872615933418274,3252800
249,2004-12-29,1.8726156420333688,1.885239985042754,1.8583080104821368,1.879348635673523,2148000
250,2004-12-30,1.8978641823889195,1.9020724034205496,1.877665203018751,1.890289545059204,1840000
251,2004-12-31,1.89365714630882,1.8987068537513316,1.881032797438889,1.881874442100525,1420800
252,2005-01-03,1.9315298943053945,1.9315298943053945,1.7892951908453552,1.812019109725952,4844800
253,2005-01-04,1.812018928072548,1.8187519225628657,1.7278564166799448,1.792661428451538,4378400
254,2005-01-05,1.775829743859203,1.8052866669179275,1.7699383913529214,1.790979027748108,3254400
255,2005-01-06,1.7909780217352302,1.7968693709322734,1.7800368070602417,1.7800368070602417,4820800
256,2005-01-07,1.6748339511167103,1.6748339511167103,1.5780470947444982,1.6453770399093628,29349600
257,2005-01-10,1.6335948976510548,1.6495858252877122,1.6251786114987452,1.6327532529830933,9423200
258,2005-01-11,1.6327529679846826,1.6335946125057346,1.6100290474981185,1.6117123365402222,3978400
259,2005-01-12,1.615920534188002,1.615920534188002,1.587305263023309,1.6024545431137085,3815200
260,2005-01-13,1.5990881267946713,1.6100291854512578,1.5923551305766277,1.5974048376083374,4097600
261,2005-01-14,1.5948797988035837,1.6142371396414892,1.5931965098975225,1.603295922279358,2755200
262,2005-01-18,1.6041374437435292,1.6260197162628174,1.595721160385764,1.6260197162628174,3188000
263,2005-01-19,1.625177846032725,1.6487434040542472,1.6083454421835497,1.629386067390442,4810400
264,2005-01-20,1.620970211617939,1.6352778469435103,1.6133955717086792,1.6133955717086792,2950400
265,2005-01-21,1.6159202935001655,1.6192867105036806,1.5948796655146285,1.6075040102005005,2614400
266,2005-01-24,1.6066625739784224,1.6075042184701585,1.5620563790800548,1.5721559524536133,2801600
267,2005-01-25,1.571314162001442,1.594038079585654,1.567947584347222,1.5729974508285522,4086400
268,2005-01-26,1.574680352283903,1.6133951870939822,1.574680352283903,1.609187126159668,1232000
269,2005-01-27,1.6108706105407375,1.62012853927676,1.5990879088965422,1.6192868947982788,1806400
270,2005-01-28,1.6007712212065206,1.6125539230226091,1.5772056570470707,1.5822553634643557,4199200
271,2005-01-31,1.5906717061785378,1.6117123376373208,1.5889884171352884,1.606662631034851,2201600
272,2005-02-01,1.6032960088483608,1.6268615732238274,1.6032960088483608,1.621811866760254,2048000
273,2005-02-02,1.628544486389615,1.688299787245676,1.6268611977811305,1.6866166591644287,4252800
274,2005-02-03,1.683250435159486,1.683250435159486,1.63780259635709,1.6504271030426023,4172800
275,2005-02-04,1.6453766693444407,1.6689422251084325,1.641168608917078,1.6546345949172974,1685600
276,2005-02-07,1.6504268794963608,1.6504268794963608,1.6369608906812014,1.6411689519882202,3222400
277,2005-02-08,1.6327526688469336,1.6445355294556347,1.627702963173061,1.6411689519882202,2110400
278,2005-02-09,1.6369607456969535,1.6537931499614464,1.609187126159668,1.609187126159668,919200
279,2005-02-10,1.6133956445859676,1.6201286403064097,1.5923550128936768,1.5923550128936768,1378400
280,2005-02-11,1.5990879897790014,1.6226535547866174,1.5814139364187485,1.6117123365402222,1637600
281,2005-02-14,1.6150790437981792,1.6260201023923602,1.6049794692650734,1.6201287508010864,1470400
282,2005-02-15,1.6285447744201411,1.6571600437164304,1.6159204286781934,1.6571600437164309,1599200
283,2005-02-16,1.6546348456083528,1.6672591893303503,1.6470602072697065,1.65800142288208,2590400
284,2005-02-17,1.6664183812883708,1.6765179576506908,1.6470610338318552,1.663051962852478,1955200
285,2005-02-18,1.6697840156275128,1.673150432158969,1.6192864834378329,1.6436936855316162,1799200
286,2005-02-22,1.643694087846921,1.6462188607316766,1.5721559131122538,1.5746806859970093,1946400
287,2005-02-23,1.5898294173395366,1.59235434988112,1.577205075686047,1.585621356964111,936000
288,2005-02-24,1.5906717053055563,1.5990879899899064,1.5595316606589238,1.5654230117797852,1944000
289,2005-02-25,1.5612146209505973,1.6243365084908197,1.5612146209505973,1.6184451580047607,1598400
290,2005-02-28,1.615920224817319,1.6487435517109186,1.615920224817319,1.633594274520874,1068000
291,2005-03-01,1.6495854449066891,1.7253316817563942,1.632752876483524,1.7059743404388428,3182400
